OTU	Test.Statistic	P	FDR.P	Bonferroni.P	CK.mean	RW37.mean	JXBR16.mean	R37J16.mean
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__	5.4103	0.1441	0.2806	1	8e-04	7e-04	7e-04	3e-04
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__P3OB-42;g__	5.4103	0.1441	0.2806	1	8e-04	0.0014	0.0012	0.0012
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga	5.405	0.1444	0.2808	1	0	0	1e-04	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae 1;g__Clostridium sensu stricto 10	5.3804	0.146	0.2825	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Intrasporangium	5.359	0.1473	0.2825	1	0	1e-04	1e-04	1e-04
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__480-2;g__	5.359	0.1473	0.2825	1	0.0016	0.0011	8e-04	0.0017
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__SubsectionIII;f__FamilyI;g__Leptolyngbya	5.359	0.1473	0.2825	1	4e-04	4e-04	0	9e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	5.359	0.1473	0.2825	1	3e-04	0	1e-04	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	5.359	0.1473	0.2825	1	7e-04	7e-04	0.0016	6e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__TK34;g__	5.359	0.1473	0.2825	1	1e-04	0	3e-04	1e-04
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__	5.359	0.1473	0.2825	1	0.0081	0.0087	0.0042	0.0074
k__Bacteria;p__Saccharibacteria;c__;o__;f__;g__	5.359	0.1473	0.2825	1	0.0311	0.059	0.0401	0.0594
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__JTB255 marine benthic group;g__	5.3539	0.1476	0.2827	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	5.3406	0.1485	0.2839	1	0	0	1e-04	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;Other	5.3003	0.1511	0.2858	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__	5.3003	0.1511	0.2858	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;Other;Other	5.3003	0.1511	0.2858	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnohabitans	5.3003	0.1511	0.2858	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Pseudogulbenkiania	5.3003	0.1511	0.2858	1	0	0	0	1e-04
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__34P16;Other;Other	5.3003	0.1511	0.2858	1	0	0	2e-04	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__P131-4	5.3003	0.1511	0.2858	1	0	0.0012	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__EV818SWSAP88;g__	5.2742	0.1528	0.2886	1	2e-04	0	0	0
k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Subgroup 4;f__Elev-16S-573;g__	5.2564	0.154	0.2891	1	2e-04	6e-04	0.002	4e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter	5.2564	0.154	0.2891	1	1e-04	0	1e-04	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__RB446;g__	5.2564	0.154	0.2891	1	0	0	0	0
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__FukuN18 freshwater group;g__	5.2564	0.154	0.2891	1	1e-04	0	1e-04	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Terracoccus	5.2277	0.1559	0.2892	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__;g__bacterium Ellin7507	5.2277	0.1559	0.2892	1	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Blattabacteriaceae;g__Candidatus Brownia	5.2277	0.1559	0.2892	1	0	0.0013	0	0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Phycisphaera	5.2277	0.1559	0.2892	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__	5.2277	0.1559	0.2892	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Denitratisoma	5.2277	0.1559	0.2892	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Polyangium	5.2277	0.1559	0.2892	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__NKB5;Other;Other	5.227	0.1559	0.2892	1	0	0	0	1e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__LWSR-14;g__	5.2234	0.1562	0.2892	1	0	0	0	0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix	5.221	0.1563	0.2892	1	0	1e-04	0	0
k__Bacteria;p__Chlamydiae;c__Chlamydiae;o__Chlamydiales;f__cvE6;g__	5.2051	0.1574	0.2908	1	0	0	1e-04	0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia	5.1538	0.1609	0.2955	1	4e-04	4e-04	0.0015	7e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Shinella	5.1538	0.1609	0.2955	1	3e-04	2e-04	1e-04	3e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis	5.1538	0.1609	0.2955	1	3e-04	1e-04	4e-04	1e-04
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Azospira	5.1538	0.1609	0.2955	1	0	0	3e-04	1e-04
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	5.0561	0.1677	0.3072	1	2e-04	0	1e-04	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other;Other	5.0513	0.1681	0.3072	1	1e-04	1e-04	2e-04	1e-04
k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Subgroup 15;f__;g__	5.0398	0.1689	0.3072	1	0	0	2e-04	0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__	5.035	0.1693	0.3072	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__JG35-K1-AG5;g__	5.0106	0.171	0.3072	1	0	0	0	0
k__Bacteria;p__Parcubacteria;c__;o__;f__;g__	5	0.1718	0.3072	1	5e-04	4e-04	6e-04	3e-04
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	5	0.1718	0.3072	1	6e-04	2e-04	1e-04	2e-04
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium	4.992	0.1724	0.3072	1	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	4.992	0.1724	0.3072	1	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__;f__;g__	4.992	0.1724	0.3072	1	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Arachis hypogaea var. vulgaris;f__Arachis hypogaea var. vulgaris;g__Arachis hypogaea var. vulgaris	4.992	0.1724	0.3072	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiales Incertae Sedis;Other	4.992	0.1724	0.3072	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thioclava	4.992	0.1724	0.3072	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SM1B06;g__	4.992	0.1724	0.3072	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Cronobacter	4.992	0.1724	0.3072	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Raoultella	4.992	0.1724	0.3072	1	1e-04	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Nevskiaceae;Other	4.992	0.1724	0.3072	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Solimonadaceae;Other	4.992	0.1724	0.3072	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__SK259;o__;f__;g__	4.992	0.1724	0.3072	1	0	0	0	0
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__LD29;g__	4.992	0.1724	0.3072	1	0	0	0	0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Verrucomicrobium	4.992	0.1724	0.3072	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__OM43 clade	4.9819	0.1731	0.3081	1	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__Chloronema	4.9275	0.1772	0.3149	1	1e-04	0	1e-04	0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101 soil group;Other;Other	4.923	0.1775	0.315	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Nakamurellaceae;g__Nakamurella	4.9149	0.1781	0.3157	1	1e-04	1e-04	0	1e-04
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Actinocatenispora	4.8783	0.1809	0.3188	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Pilimelia	4.8783	0.1809	0.3188	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GR-WP33-30;Other;Other	4.8783	0.1809	0.3188	1	0	0	0	0
k__Bacteria;p__Verrucomicrobia;c__UA11;o__;f__;g__	4.8783	0.1809	0.3188	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Amycolatopsis	4.8462	0.1834	0.321	1	0.0019	0.0021	5e-04	0.0017
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Lechevalieria	4.8462	0.1834	0.321	1	0	0	1e-04	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	4.8462	0.1834	0.321	1	0	0	2e-04	1e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other;Other	4.8462	0.1834	0.321	1	6e-04	8e-04	4e-04	6e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;Other	4.8462	0.1834	0.321	1	0	0	1e-04	0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Roseimicrobium	4.8109	0.1862	0.3254	1	0	0	1e-04	0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__4-29;g__	4.7949	0.1874	0.3267	1	4e-04	0	1e-04	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Woodsholea	4.7949	0.1874	0.3267	1	5e-04	4e-04	5e-04	0.0012
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptacidiphilus	4.7694	0.1895	0.3293	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;Other	4.7694	0.1895	0.3293	1	2e-04	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus	4.7436	0.1916	0.3311	1	4e-04	6e-04	8e-04	8e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__KF-JG30-B3;g__	4.7436	0.1916	0.3311	1	9e-04	3e-04	7e-04	3e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Nitratireductor	4.7436	0.1916	0.3311	1	1e-04	1e-04	2e-04	1e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Azospirillum	4.7436	0.1916	0.3311	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Gallionellaceae;Other	4.7162	0.1938	0.3345	1	1e-04	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter	4.7069	0.1946	0.3354	1	2e-04	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__	4.66	0.1985	0.3415	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Crossiella	4.6573	0.1987	0.3415	1	5e-04	5e-04	1e-04	4e-04
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;Other;Other	4.5897	0.2044	0.3504	1	1e-04	0	0	0
k__Bacteria;p__Proteobacteria;c__TA18;o__;f__;g__	4.5897	0.2044	0.3504	1	3e-04	1e-04	3e-04	1e-04
k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Subgroup 3;f__AKIW659;g__	4.5673	0.2064	0.3533	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	4.5489	0.208	0.3556	1	0	0	0	0
k__Bacteria;p__Acidobacteria;c__Acidobacteria;Other;Other;Other	4.5385	0.2089	0.3557	1	0	0	1e-04	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Virgisporangium	4.5385	0.2089	0.3557	1	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__C0119;f__;g__	4.5385	0.2089	0.3557	1	0.0017	0.0027	0.0018	0.0025
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia	4.4903	0.2132	0.3624	1	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	4.4386	0.2178	0.3667	1	0	1e-04	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;Other;Other	4.4386	0.2178	0.3667	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__;Other	4.4359	0.2181	0.3667	1	2e-04	1e-04	0	1e-04
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Actinophytocola	4.4359	0.2181	0.3667	1	1e-04	1e-04	0	1e-04
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Sandaracinaceae;g__	4.4359	0.2181	0.3667	1	0.001	6e-04	0.001	8e-04
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Uliginosibacterium	4.4239	0.2192	0.3667	1	5e-04	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia	4.3846	0.2228	0.3667	1	3e-04	3e-04	1e-04	2e-04
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;Other	4.3846	0.2228	0.3667	1	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02	4.3846	0.2228	0.3667	1	1e-04	0	1e-04	0
k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__;f__;g__	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Subgroup 10;f__CA002;Other	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Subgroup 10;f__CA002;g__	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;Other;Other	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae RC9 gut group	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Candidate division OP3;c__;o__;f__;g__	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;Other;Other	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenellaceae R-7 group	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae 1;g__Clostridium sensu stricto 11	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Rhodopseudomonas	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__LD28 freshwater group	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Solimonadaceae;g__Fontimonas	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia	4.3735	0.2239	0.3667	1	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__CWT CU03-E12;g__	4.3681	0.2244	0.3667	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Sporacetigenium	4.3681	0.2244	0.3667	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__UASB-TL25;g__	4.3681	0.2244	0.3667	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Haliea	4.3681	0.2244	0.3667	1	1e-04	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Sciscionella	4.3386	0.2271	0.3707	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas	4.3333	0.2276	0.3711	1	0	0	1e-04	0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Chryseobacterium	4.2908	0.2317	0.3772	1	3e-04	3e-04	0	1e-04
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea	4.2842	0.2324	0.3778	1	0	0	1e-04	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Agrococcus	4.218	0.2389	0.3878	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae;g__	4.1868	0.242	0.3924	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Frateuria	4.1768	0.243	0.3935	1	0	0	0	0
k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Subgroup 6;Other;Other	4.1341	0.2473	0.3975	1	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__SubsectionII;f__FamilyII;g__Chroococcidiopsis	4.1341	0.2473	0.3975	1	0	0	0	0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Subgroup 10;f__ABS-19;g__	4.1282	0.2479	0.3975	1	0.0028	9e-04	0.0023	0.0011
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Knoellia	4.1282	0.2479	0.3975	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Planosporangium	4.1282	0.2479	0.3975	1	1e-04	2e-04	1e-04	2e-04
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae 1;g__Clostridium sensu stricto 12	4.1282	0.2479	0.3975	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hirschia	4.1282	0.2479	0.3975	1	1e-04	2e-04	4e-04	2e-04
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ideonella	4.1282	0.2479	0.3975	1	2e-04	1e-04	2e-04	5e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Rhodovastum	4.113	0.2495	0.3995	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__B1-7BS;f__;g__	4.0903	0.2519	0.4027	1	0	0	0	0
k__Bacteria;p__Saccharibacteria;c__Unknown Class;o__Unknown Order;f__Unknown Family;g__Candidatus Saccharimonas	4.0652	0.2545	0.4064	1	2e-04	0	1e-04	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Malawimonas jakobiformis	4.0465	0.2565	0.4091	1	0	1e-04	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other	4.0307	0.2582	0.4111	1	1e-04	2e-04	0	0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__env.OPS 17;g__	4.0256	0.2587	0.4111	1	0.003	0.0014	0.0025	0.0011
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus	4.0256	0.2587	0.4111	1	0.0012	0.0013	8e-04	0.0016
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__NS9 marine group;g__	4.0012	0.2613	0.4147	1	0	0	0	0
k__Bacteria;p__Acidobacteria;c__Holophagae;Other;Other;Other	3.9855	0.263	0.4169	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__	3.9787	0.2638	0.4172	1	0	0	1e-04	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;Other	3.9744	0.2642	0.4172	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodomicrobium	3.9744	0.2642	0.4172	1	1e-04	0	1e-04	0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__TPD-58;f__;g__	3.9317	0.2689	0.4188	1	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	3.9317	0.2689	0.4188	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;Other	3.9317	0.2689	0.4188	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae 1;g__Oxobacter	3.9317	0.2689	0.4188	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Chelatococcus	3.9317	0.2689	0.4188	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Rhodoblastus	3.9317	0.2689	0.4188	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Aliihoeflea	3.9317	0.2689	0.4188	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;Other;Other	3.9317	0.2689	0.4188	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__	3.9317	0.2689	0.4188	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	3.9317	0.2689	0.4188	1	0	0	0	0
k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;Other;Other	3.9317	0.2689	0.4188	1	0	0	0	0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__SubsectionIV;f__FamilyI;g__Nostoc	3.924	0.2698	0.4188	1	5e-04	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Kineosporiales;f__Kineosporiaceae;g__Kineosporia	3.9231	0.2699	0.4188	1	0	0	0	0
